"Bus","No","Time (abs)","State","ID (hex)","DLC","Data (hex)","ASCII"
"USB-to-CAN V2 compact  CAN-1","25,324","00:01:05.696","  E   ","18F00010","8","FF 7D FF FF FF FF FF 4B",".}.....K"
"USB-to-CAN V2 compact  CAN-1","25,325","00:01:05.697","  E   ","18FED910","8","1F FF FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,326","00:01:05.697","  E   "," CEFEF0B","8","CC FA 7D FF FF FF FF 20","..}.... "
"USB-to-CAN V2 compact  CAN-1","25,327","00:01:05.703","  E   "," C00000B","8","30 FF FF FA FF FF FF 30","0......0"
"USB-to-CAN V2 compact  CAN-1","25,328","00:01:05.705","  E   "," 8FE6E0B","8","E0 12 B6 12 E8 12 E0 12","........"
"USB-to-CAN V2 compact  CAN-1","25,329","00:01:05.705","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,330","00:01:05.706","  E   ","18FEBF0B","8","CB 12 7E 7C 7E 7E FF FF","..~|~~.."
"USB-to-CAN V2 compact  CAN-1","25,331","00:01:05.707","  E   ","18F0010B","8","00 00 F3 FF FF 01 FF F3","........"
"USB-to-CAN V2 compact  CAN-1","25,332","00:01:05.709","  E   ","18FE4F0B","8","FF FF FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,333","00:01:05.711","  E   ","18FEAD0B","8","00 00 00 00 FE FE FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,334","00:01:05.716","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,335","00:01:05.719","  E   ","18FDC40B","8","E0 08 FF F3 FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,336","00:01:05.725","  E   "," 8FE6E0B","8","B0 12 90 12 D2 12 EA 12","........"
"USB-to-CAN V2 compact  CAN-1","25,337","00:01:05.725","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,338","00:01:05.737","  E   "," CF00400","8","FF AD 97 48 3A FF FF FF","...H:..."
"USB-to-CAN V2 compact  CAN-1","25,339","00:01:05.738","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,340","00:01:05.738","  E   "," CF00300","8","FC 79 FF FF FF FF FF FF",".y......"
"USB-to-CAN V2 compact  CAN-1","25,341","00:01:05.739","  E   ","18F00117","8","FF FF FF FF FF FF FF F3","........"
"USB-to-CAN V2 compact  CAN-1","25,342","00:01:05.740","  E   ","18F00503","8","FF FF FF 7E FF FF FF FF","...~...."
"USB-to-CAN V2 compact  CAN-1","25,343","00:01:05.740","  E   ","18F31100","8","D5 30 00 0F 01 FF 22 46",".0....""F"
"USB-to-CAN V2 compact  CAN-1","25,344","00:01:05.741","  E   ","18FC04F4","8","84 01 05 3A 27 27 D5 96","...:''.."
"USB-to-CAN V2 compact  CAN-1","25,345","00:01:05.741","  E   ","18FCDC00","8","FD FF FF FD FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,346","00:01:05.742","  E   ","18FDCC27","8","FF F0 FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,347","00:01:05.742","  E   ","18FE4A03","8","FF FD C2 F0 FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,348","00:01:05.743","  E   ","18FE5127","8","7C FF FF FF FF FF FF FF","|......."
"USB-to-CAN V2 compact  CAN-1","25,349","00:01:05.744","  E   ","18FEAE30","8","FF FF 6F 6F FF FF FF FF","..oo...."
"USB-to-CAN V2 compact  CAN-1","25,350","00:01:05.744","  E   ","18FEDF00","8","7D FF FF FF FF FF FF FF","}......."
"USB-to-CAN V2 compact  CAN-1","25,351","00:01:05.745","  E   ","18FEDFEF","8","7D FF FF FF 7D FF FF FF","}...}..."
"USB-to-CAN V2 compact  CAN-1","25,352","00:01:05.745","  E   "," 8FE6E0B","8","E6 12 DA 12 06 13 EC 12","........"
"USB-to-CAN V2 compact  CAN-1","25,353","00:01:05.746","  E   ","18FEF100","8","F3 A6 12 0F FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,354","00:01:05.746","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,355","00:01:05.747","  E   ","18EBFF00","8","01 FF FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,356","00:01:05.748","  E   ","18EBFF10","8","01 20 FF FF FF FF FF FF",". ......"
"USB-to-CAN V2 compact  CAN-1","25,357","00:01:05.748","  E   ","18EBFFEF","8","01 FF FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,358","00:01:05.749","  E   ","18F00010","8","FF 7D FF FF FF FF FF 4B",".}.....K"
"USB-to-CAN V2 compact  CAN-1","25,359","00:01:05.749","  E   ","18FF20EF","8","F1 97 28 1D 97 EF FF 4B","..(....K"
"USB-to-CAN V2 compact  CAN-1","25,360","00:01:05.752","  E   "," CFEC1EE","8","AB 84 4B 00 7B 11 08 00","..K.{..."
"USB-to-CAN V2 compact  CAN-1","25,361","00:01:05.755","  E   ","18FEBF0B","8","E4 12 7D 7D 7D 7E FF FF","..}}}~.."
"USB-to-CAN V2 compact  CAN-1","25,362","00:01:05.755","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,363","00:01:05.765","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,364","00:01:05.765","  E   "," 8FE6E0B","8","D4 12 CC 12 F6 12 FC 12","........"
"USB-to-CAN V2 compact  CAN-1","25,365","00:01:05.774","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,366","00:01:05.783","  E   ","18FECA0B","8","C0 FF 00 00 00 00 FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,367","00:01:05.785","  E   "," 8FE6E0B","8","D2 12 C4 12 0C 13 FE 12","........"
"USB-to-CAN V2 compact  CAN-1","25,368","00:01:05.785","  E   "," CF00300","8","FC 78 FF FF FF FF FF FF",".x......"
"USB-to-CAN V2 compact  CAN-1","25,369","00:01:05.786","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,370","00:01:05.787","  E   ","18FF20EF","8","F1 96 4C 1D 96 EF FF 4B","..L....K"
"USB-to-CAN V2 compact  CAN-1","25,371","00:01:05.795","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,372","00:01:05.796","  E   ","18F00010","8","FF 7D FF FF FF FF FF 4B",".}.....K"
"USB-to-CAN V2 compact  CAN-1","25,373","00:01:05.796","  E   ","18FED910","8","1F FF FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,374","00:01:05.797","  E   "," CEFEF0B","8","CC FA 7D FF FF FF FF 31","..}....1"
"USB-to-CAN V2 compact  CAN-1","25,375","00:01:05.803","  E   "," C00000B","8","30 FF FF FA FF FF FF 41","0......A"
"USB-to-CAN V2 compact  CAN-1","25,376","00:01:05.805","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,377","00:01:05.805","  E   "," 8FE6E0B","8","06 13 EA 12 18 13 00 13","........"
"USB-to-CAN V2 compact  CAN-1","25,378","00:01:05.806","  E   ","18FEBF0B","8","F8 12 7D 7D 7F 7D FF FF","..}}}.."
"USB-to-CAN V2 compact  CAN-1","25,379","00:01:05.807","  E   ","18F0010B","8","00 00 F3 FF FF 01 FF F3","........"
"USB-to-CAN V2 compact  CAN-1","25,380","00:01:05.809","  E   ","18FE4F0B","8","FF FF FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,381","00:01:05.811","  E   ","18FEAD0B","8","00 00 00 00 FE FE FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,382","00:01:05.815","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,383","00:01:05.819","  E   ","18FDC40B","8","E0 08 FF F3 FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,384","00:01:05.825","  E   "," 8FE6E0B","8","D6 12 CE 12 04 13 1A 13","........"
"USB-to-CAN V2 compact  CAN-1","25,385","00:01:05.825","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,386","00:01:05.835","  E   "," CF00400","8","FF AD 96 D0 3A FF FF FF","....:..."
"USB-to-CAN V2 compact  CAN-1","25,387","00:01:05.836","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,388","00:01:05.837","  E   "," CF00300","8","FC 78 FF FF FF FF FF FF",".x......"
"USB-to-CAN V2 compact  CAN-1","25,389","00:01:05.837","  E   ","18F00117","8","FF FF FF FF FF FF FF F3","........"
"USB-to-CAN V2 compact  CAN-1","25,390","00:01:05.838","  E   ","18F00503","8","FF FF FF 7E FF FF FF FF","...~...."
"USB-to-CAN V2 compact  CAN-1","25,391","00:01:05.838","  E   ","18FE4A03","8","FF FD C2 F0 FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,392","00:01:05.839","  E   ","18FEF100","8","F3 D1 12 0F FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,393","00:01:05.839","  E   ","18FF20EF","8","F1 96 68 1D 96 EF FF 4B","..h....K"
"USB-to-CAN V2 compact  CAN-1","25,394","00:01:05.844","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,395","00:01:05.845","  E   "," 8FE6E0B","8","06 13 12 13 30 13 12 13","....0..."
"USB-to-CAN V2 compact  CAN-1","25,396","00:01:05.845","  E   ","18F00010","8","FF 7D FF FF FF FF FF 4B",".}.....K"
"USB-to-CAN V2 compact  CAN-1","25,397","00:01:05.854","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,398","00:01:05.855","  E   ","18FEBF0B","8","10 13 7D 7D 7E 7D FF FF","..}}~}.."
"USB-to-CAN V2 compact  CAN-1","25,399","00:01:05.865","  E   "," 8FE6E0B","8","F4 12 0E 13 0C 13 1A 13","........"
"USB-to-CAN V2 compact  CAN-1","25,400","00:01:05.865","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,401","00:01:05.875","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,402","00:01:05.885","  E   "," 8FE6E0B","8","EA 12 0A 13 42 13 1C 13","....B..."
"USB-to-CAN V2 compact  CAN-1","25,403","00:01:05.885","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,404","00:01:05.886","  E   "," CF00300","8","FC 78 FF FF FF FF FF FF",".x......"
"USB-to-CAN V2 compact  CAN-1","25,405","00:01:05.886","  E   ","18FF20EF","8","F1 96 8C 1D 96 EF FF 4B",".......K"
"USB-to-CAN V2 compact  CAN-1","25,406","00:01:05.894","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,407","00:01:05.895","  E   ","18EBFF00","8","02 FF FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,408","00:01:05.896","  E   ","18EBFF10","8","02 FF FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,409","00:01:05.896","  E   ","18EBFFEF","8","02 FF FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,410","00:01:05.897","  E   "," CEFEF0B","8","CC FA 7D FF FF FF FF 42","..}....B"
"USB-to-CAN V2 compact  CAN-1","25,411","00:01:05.897","  E   ","18F00010","8","FF 7D FF FF FF FF FF 4B",".}.....K"
"USB-to-CAN V2 compact  CAN-1","25,412","00:01:05.898","  E   ","18FED910","8","1F FF FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,413","00:01:05.903","  E   "," C00000B","8","30 FF FF FA FF FF FF 52","0......R"
"USB-to-CAN V2 compact  CAN-1","25,414","00:01:05.905","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,415","00:01:05.905","  E   "," 8FE6E0B","8","12 13 40 13 1C 13 2A 13","..@...*."
"USB-to-CAN V2 compact  CAN-1","25,416","00:01:05.906","  E   ","18FEBF0B","8","29 13 7C 7E 7D 7D FF FF",").|~}}.."
"USB-to-CAN V2 compact  CAN-1","25,417","00:01:05.907","  E   ","18F0010B","8","00 00 F3 FF FF 01 FF F3","........"
"USB-to-CAN V2 compact  CAN-1","25,418","00:01:05.909","  E   ","18FE4F0B","8","FF FF FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,419","00:01:05.911","  E   ","18FEAD0B","8","00 00 00 00 FE FE FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,420","00:01:05.915","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,421","00:01:05.919","  E   ","18FDC40B","8","E0 08 FF F3 FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,422","00:01:05.925","  E   "," 8FE6E0B","8","F6 12 1A 13 44 13 2C 13","....D.,."
"USB-to-CAN V2 compact  CAN-1","25,423","00:01:05.925","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,424","00:01:05.936","  E   "," CF00400","8","FF AD 96 60 3B FF FF FF","...`;..."
"USB-to-CAN V2 compact  CAN-1","25,425","00:01:05.936","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,426","00:01:05.937","  E   "," CF00300","8","FC 79 FF FF FF FF FF FF",".y......"
"USB-to-CAN V2 compact  CAN-1","25,427","00:01:05.937","  E   ","18F00117","8","FF FF FF FF FF FF FF F3","........"
"USB-to-CAN V2 compact  CAN-1","25,428","00:01:05.938","  E   ","18F00503","8","FF FF FF 7E FF FF FF FF","...~...."
"USB-to-CAN V2 compact  CAN-1","25,429","00:01:05.938","  E   ","18FE4A03","8","FF FD C2 F0 FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,430","00:01:05.939","  E   ","18FEF100","8","F3 00 13 0F FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,431","00:01:05.940","  E   ","18FF20EF","8","F1 96 B0 1D 96 EF FF 4B",".......K"
"USB-to-CAN V2 compact  CAN-1","25,432","00:01:05.944","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,433","00:01:05.945","  E   "," 8FE6E0B","8","18 13 1C 13 2C 13 38 13","....,.8."
"USB-to-CAN V2 compact  CAN-1","25,434","00:01:05.946","  E   ","18F00010","8","FF 7D FF FF FF FF FF 4B",".}.....K"
"USB-to-CAN V2 compact  CAN-1","25,435","00:01:05.955","  E   ","18FEBF0B","8","3B 13 7D 7D 7E 7D FF FF",";.}}~}.."
"USB-to-CAN V2 compact  CAN-1","25,436","00:01:05.955","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,437","00:01:05.965","  E   "," 8FE6E0B","8","32 13 46 13 5C 13 48 13","2.F.\.H."
"USB-to-CAN V2 compact  CAN-1","25,438","00:01:05.965","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,439","00:01:05.975","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,440","00:01:05.985","  E   "," CF00300","8","FC 79 FF FF FF FF FF FF",".y......"
"USB-to-CAN V2 compact  CAN-1","25,441","00:01:05.985","  E   "," 8FE6E0B","8","14 13 30 13 48 13 44 13","..0.H.D."
"USB-to-CAN V2 compact  CAN-1","25,442","00:01:05.986","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,443","00:01:05.986","  E   ","18FE5127","8","7C FF FF FF FF FF FF FF","|......."
"USB-to-CAN V2 compact  CAN-1","25,444","00:01:05.987","  E   ","18FEDF00","8","7D FF FF FF FF FF FF FF","}......."
"USB-to-CAN V2 compact  CAN-1","25,445","00:01:05.988","  E   ","18FEDFEF","8","7D FF FF FF 7D FF FF FF","}...}..."
"USB-to-CAN V2 compact  CAN-1","25,446","00:01:05.988","  E   ","18FF20EF","8","F1 96 D4 1D 96 EF FF 4B",".......K"
"USB-to-CAN V2 compact  CAN-1","25,447","00:01:05.995","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,448","00:01:05.995","  E   ","18F00010","8","FF 7D FF FF FF FF FF 4B",".}.....K"
"USB-to-CAN V2 compact  CAN-1","25,449","00:01:05.996","  E   ","18FED910","8","1F FF FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,450","00:01:05.997","  E   "," CEFEF0B","8","CC FA 7D FF FF FF FF 53","..}....S"
"USB-to-CAN V2 compact  CAN-1","25,451","00:01:06.003","  E   "," C00000B","8","30 FF FF FA FF FF FF 63","0......c"
"USB-to-CAN V2 compact  CAN-1","25,452","00:01:06.004","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,453","00:01:06.005","  E   "," 8FE6E0B","8","28 13 34 13 56 13 52 13","(.4.V.R."
"USB-to-CAN V2 compact  CAN-1","25,454","00:01:06.005","  E   ","18FEBF0B","8","2E 13 7D 7D 7F 7F FF FF","..}}.."
"USB-to-CAN V2 compact  CAN-1","25,455","00:01:06.007","  E   ","18F0010B","8","00 00 F3 FF FF 01 FF F3","........"
"USB-to-CAN V2 compact  CAN-1","25,456","00:01:06.009","  E   ","18FE4F0B","8","FF FF FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,457","00:01:06.011","  E   ","18FEAD0B","8","00 00 00 00 FE FE FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,458","00:01:06.015","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,459","00:01:06.019","  E   ","18FDC40B","8","E0 08 FF F3 FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,460","00:01:06.025","  E   "," 8FE6E0B","8","44 13 62 13 50 13 50 13","D.b.P.P."
"USB-to-CAN V2 compact  CAN-1","25,461","00:01:06.025","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,462","00:01:06.035","  E   "," CF00400","8","FF AD 96 E8 3B FF FF FF","....;..."
"USB-to-CAN V2 compact  CAN-1","25,463","00:01:06.036","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,464","00:01:06.036","  E   "," CF00300","8","FC 79 FF FF FF FF FF FF",".y......"
"USB-to-CAN V2 compact  CAN-1","25,465","00:01:06.037","  E   ","18F00117","8","FF FF FF FF FF FF FF F3","........"
"USB-to-CAN V2 compact  CAN-1","25,466","00:01:06.038","  E   ","18F00503","8","FF FF FF 7E FF FF FF FF","...~...."
"USB-to-CAN V2 compact  CAN-1","25,467","00:01:06.038","  E   ","18FE4A03","8","FF FD C2 F0 FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,468","00:01:06.039","  E   ","18FEF100","8","F3 2B 13 0F FF FF FF FF",".+......"
"USB-to-CAN V2 compact  CAN-1","25,469","00:01:06.039","  E   ","18FF20EF","8","F1 96 F4 1D 96 EF FF 4B",".......K"
"USB-to-CAN V2 compact  CAN-1","25,470","00:01:06.044","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,471","00:01:06.045","  E   "," 8FE6E0B","8","20 13 54 13 60 13 68 13"," .T.`.h."
"USB-to-CAN V2 compact  CAN-1","25,472","00:01:06.045","  E   ","18EBFF00","8","03 FF FF FF FF FF 20 03","...... ."
"USB-to-CAN V2 compact  CAN-1","25,473","00:01:06.046","  E   ","18EBFF10","8","03 FF FF 20 03 FF FF FF","... ...."
"USB-to-CAN V2 compact  CAN-1","25,474","00:01:06.047","  E   ","18EBFFEF","8","03 FF FF FF FF FF 20 03","...... ."
"USB-to-CAN V2 compact  CAN-1","25,475","00:01:06.047","  E   ","18F00010","8","FF 7D FF FF FF FF FF 4B",".}.....K"
"USB-to-CAN V2 compact  CAN-1","25,476","00:01:06.055","  E   ","18FEBF0B","8","2D 13 7D 7D 7F 81 FF FF","-.}}..."
"USB-to-CAN V2 compact  CAN-1","25,477","00:01:06.056","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,478","00:01:06.065","  E   "," 8FE6E0B","8","48 13 3C 13 6A 13 64 13","H.<.j.d."
"USB-to-CAN V2 compact  CAN-1","25,479","00:01:06.065","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,480","00:01:06.075","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,481","00:01:06.085","  E   "," CF00300","8","FC 7A FF FF FF FF FF FF",".z......"
"USB-to-CAN V2 compact  CAN-1","25,482","00:01:06.085","  E   "," 8FE6E0B","8","52 13 76 13 7A 13 72 13","R.v.z.r."
"USB-to-CAN V2 compact  CAN-1","25,483","00:01:06.086","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,484","00:01:06.086","  E   ","18FF20EF","8","F1 96 10 1E 96 EF FF 4B",".......K"
"USB-to-CAN V2 compact  CAN-1","25,485","00:01:06.094","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,486","00:01:06.095","  E   ","18F00010","8","FF 7D FF FF FF FF FF 4B",".}.....K"
"USB-to-CAN V2 compact  CAN-1","25,487","00:01:06.095","  E   ","18FED910","8","1F FF FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,488","00:01:06.097","  E   "," CEFEF0B","8","CC FA 7D FF FF FF FF 74","..}....t"
"USB-to-CAN V2 compact  CAN-1","25,489","00:01:06.103","  E   "," C00000B","8","30 FF FF FA FF FF FF 14","0......."
"USB-to-CAN V2 compact  CAN-1","25,490","00:01:06.105","  E   "," 8FE6E0B","8","36 13 4E 13 6C 13 6E 13","6.N.l.n."
"USB-to-CAN V2 compact  CAN-1","25,491","00:01:06.105","  E   ","18FEBF0B","8","42 13 7D 7D 7F 7F FF FF","B.}}.."
"USB-to-CAN V2 compact  CAN-1","25,492","00:01:06.106","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,493","00:01:06.107","  E   ","18F0010B","8","00 00 F3 FF FF 01 FF F3","........"
"USB-to-CAN V2 compact  CAN-1","25,494","00:01:06.109","  E   ","18FE4F0B","8","FF FF FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,495","00:01:06.111","  E   ","18FEAD0B","8","00 00 00 00 FE FE FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,496","00:01:06.114","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,497","00:01:06.119","  E   ","18FDC40B","8","E0 08 FF F3 FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,498","00:01:06.124","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,499","00:01:06.125","  E   "," 8FE6E0B","8","5E 13 28 13 7E 13 86 13","^.(.~..."
"USB-to-CAN V2 compact  CAN-1","25,500","00:01:06.135","  E   "," CF00400","8","FF AE 96 48 3C FF FF FF","...H<..."
"USB-to-CAN V2 compact  CAN-1","25,501","00:01:06.136","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,502","00:01:06.136","  E   "," CF00300","8","FC 7B FF FF FF FF FF FF",".{......"
"USB-to-CAN V2 compact  CAN-1","25,503","00:01:06.137","  E   ","18F00117","8","FF FF FF FF FF FF FF F3","........"
"USB-to-CAN V2 compact  CAN-1","25,504","00:01:06.137","  E   ","18F00503","8","FF FF FF 7E FF FF FF FF","...~...."
"USB-to-CAN V2 compact  CAN-1","25,505","00:01:06.138","  E   ","18FE4A03","8","FF FD C2 F0 FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","25,506","00:01:06.138","  E   ","18FEF100","8","F3 4A 13 0F FF FF FF FF",".J......"
